Id,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,county,tract,blkgrp,HIMEDBYX,HIAVGBYX,INCPHMBYX,VACANTHUBY,POPDENBY,CAPINCBY,HHCHG2KBY,POPCH2KBY,MEDINC2KBY,ED10HSCHBYX,NOHSDIPBY,COLNODEGBY,COLLDEGBY,PRODEGBY,FC15OF18BYX,ECPOP16PBYX,HVMEDBY,HVAVGBY,MS03PMARBYX,WHTPOPBYX,POPBYX,P0004BYX,P0509BYX,P1014BYX,P1519BYX,P2024BYX,P2529BYX,P3034BYX,P3539BYX,P4044BYX,P4549BYX,P5054BYX,P5559BYX,P6064BYX,P6569BYX,P7074BYX,P7579BYX,P8084BYX,P85PBYX,POPBY,HHBY
1923,535176070,20,RL,90.0,11988,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,777.0,Unf,0.0,467.0,1244.0,GasA,Ex,Y,FuseA,1244,0,0,1244,0.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,Unf,1.0,336.0,TA,TA,Y,0,40,0,0,0,0,,,,0,5,2007,WD ,Normal,150000,-93.613046,42.044218,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1924,535177020,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1144.0,1144.0,GasA,TA,Y,SBrkr,1144,0,0,1144,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1960.0,RFn,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2007,WD ,Normal,120000,-93.61169699999999,42.045669000000004,169,000200,1,68134.59322033897,80131.59962406014,38825.146630236806,16.0,1743.4422150185026,38825.146630236806,-0.02742230347349177,-0.056059356966199514,0.5938289368251651,0.08833922261484099,0.04711425206124852,0.13309776207302706,0.4134275618374558,0.3180212014134276,0.033834586466165405,1.0,173416.0,187689.99999999997,0.5399201596806387,0.8192139737991265,1.0,0.046288209606986895,0.041921397379912656,0.03668122270742358,0.03318777292576419,0.10043668122270742,0.1301310043668122,0.06200873362445415,0.039301310043668124,0.03668122270742358,0.055021834061135366,0.06200873362445415,0.07423580786026202,0.06899563318777292,0.055021834061135366,0.041921397379912656,0.050655021834061134,0.034934497816593885,0.03056768558951965,1145.0,532.0
1925,535177110,20,RL,80.0,9736,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289.0,TA,TA,CBlock,TA,TA,No,BLQ,668.0,Rec,138.0,525.0,1331.0,GasA,Gd,Y,SBrkr,1721,0,0,1721,0.0,0.0,1,0,4,1,TA,8,Typ,3,TA,Attchd,1957.0,Unf,2.0,464.0,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2007,WD ,Normal,174850,-93.612347,42.043952000000004,169,000200,1,68134.59322033897,80131.59962406014,38825.146630236806,16.0,1743.4422150185026,38825.146630236806,-0.02742230347349177,-0.056059356966199514,0.5938289368251651,0.08833922261484099,0.04711425206124852,0.13309776207302706,0.4134275618374558,0.3180212014134276,0.033834586466165405,1.0,173416.0,187689.99999999997,0.5399201596806387,0.8192139737991265,1.0,0.046288209606986895,0.041921397379912656,0.03668122270742358,0.03318777292576419,0.10043668122270742,0.1301310043668122,0.06200873362445415,0.039301310043668124,0.03668122270742358,0.055021834061135366,0.06200873362445415,0.07423580786026202,0.06899563318777292,0.055021834061135366,0.041921397379912656,0.050655021834061134,0.034934497816593885,0.03056768558951965,1145.0,532.0
1926,535179120,20,RL,72.0,9770,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,512.0,Unf,0.0,410.0,922.0,GasA,TA,Y,FuseA,922,0,0,922,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1957.0,Unf,1.0,308.0,TA,TA,Y,0,34,0,0,0,0,,GdWo,,0,4,2007,WD ,Normal,116000,-93.613457,42.043233,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1927,535180030,20,RL,72.0,10152,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586.0,Unf,0.0,462.0,1048.0,GasA,TA,Y,SBrkr,1048,0,0,1048,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1956.0,Unf,1.0,286.0,TA,TA,Y,0,20,0,0,192,0,,,,0,6,2007,WD ,Normal,135000,-93.61398299999999,42.042696899999996,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1928,535181030,20,RL,,12155,Pave,,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,1237.0,Unf,0.0,420.0,1657.0,GasA,Gd,Y,SBrkr,1657,0,0,1657,0.0,1.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1970.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,147,0,,,,0,3,2007,WD ,Normal,163500,-93.610875,42.042728000000004,169,000200,1,68134.59322033897,80131.59962406014,38825.146630236806,16.0,1743.4422150185026,38825.146630236806,-0.02742230347349177,-0.056059356966199514,0.5938289368251651,0.08833922261484099,0.04711425206124852,0.13309776207302706,0.4134275618374558,0.3180212014134276,0.033834586466165405,1.0,173416.0,187689.99999999997,0.5399201596806387,0.8192139737991265,1.0,0.046288209606986895,0.041921397379912656,0.03668122270742358,0.03318777292576419,0.10043668122270742,0.1301310043668122,0.06200873362445415,0.039301310043668124,0.03668122270742358,0.055021834061135366,0.06200873362445415,0.07423580786026202,0.06899563318777292,0.055021834061135366,0.041921397379912656,0.050655021834061134,0.034934497816593885,0.03056768558951965,1145.0,532.0
1929,535181140,20,RL,70.0,12198,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,780.0,Unf,0.0,424.0,1204.0,GasA,TA,Y,SBrkr,1411,0,0,1411,0.0,0.0,1,0,3,1,TA,7,Typ,1,TA,Attchd,1955.0,RFn,1.0,310.0,TA,TA,Y,278,82,0,0,0,0,,,,0,6,2007,COD,Normal,130000,-93.612301,42.04302,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1930,535300040,20,RL,75.0,10050,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,288.0,Unf,0.0,928.0,1216.0,GasA,TA,Y,SBrkr,1216,0,0,1216,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1955.0,RFn,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,Normal,129500,-93.61926770000001,42.04186970000001,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1931,535301060,20,RL,60.0,11556,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,9,1953,2006,Gable,CompShg,VinylSd,MetalSd,None,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,408.0,Unf,0.0,456.0,864.0,GasA,Gd,Y,SBrkr,1154,0,0,1154,0.0,0.0,1,1,3,1,Ex,6,Typ,0,,Detchd,1962.0,Unf,1.0,336.0,TA,TA,Y,63,0,0,0,0,0,,,,0,7,2007,WD ,Normal,142000,-93.617242,42.041243,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1932,535301160,90,RL,70.0,8078,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,260.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1560.0,1560.0,GasA,TA,Y,SBrkr,1560,0,0,1560,0.0,0.0,2,0,4,2,TA,8,Typ,0,,Detchd,1958.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2007,WD ,Normal,128600,-93.61848,42.040773,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1933,535302070,20,RL,60.0,10950,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,441.0,Unf,0.0,507.0,948.0,GasA,TA,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1952.0,Unf,2.0,410.0,TA,TA,N,0,48,0,0,0,0,,,,0,4,2007,WD ,Normal,125000,-93.615622,42.040451000000004,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1934,535304170,20,RL,68.0,7942,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,Y,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,TA,6,Typ,0,,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,6,2007,WD ,Normal,136000,-93.61842800000001,42.039809999999996,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1935,535305180,20,RL,66.0,8923,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,643.0,Unf,0.0,365.0,1008.0,GasA,Gd,Y,SBrkr,1008,0,0,1008,1.0,0.0,1,0,2,1,Gd,6,Typ,0,,Attchd,1953.0,Unf,1.0,240.0,TA,TA,Y,0,18,0,0,0,0,,,,0,5,2007,WD ,Normal,134500,-93.617075,42.039369,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1936,535325090,20,RL,71.0,8540,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1956,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,114.0,ALQ,691.0,120.0,925.0,GasA,TA,Y,SBrkr,925,0,0,925,1.0,0.0,1,0,3,1,Gd,5,Typ,0,,Detchd,1956.0,Unf,1.0,252.0,TA,TA,Y,152,0,0,0,0,0,,,,0,6,2007,WD ,Normal,127000,-93.612414,42.039482,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1937,535325280,80,RL,60.0,7134,Pave,,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,1360,0,0,1360,0.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0,50,0,0,0,0,,MnPrv,,0,2,2007,WD ,Normal,130000,-93.612401,42.03846,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1938,535325320,50,RL,55.0,7150,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,150.0,Unf,0.0,1040.0,1190.0,GasA,Gd,Y,SBrkr,1040,500,0,1540,1.0,0.0,1,0,4,1,Fa,7,Typ,0,,Detchd,2002.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,Normal,115000,-93.61245,42.03837,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1939,535327160,20,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,793.0,Unf,0.0,130.0,923.0,GasA,TA,Y,SBrkr,925,0,0,925,1.0,0.0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1955.0,Unf,1.0,390.0,TA,TA,Y,81,0,0,0,0,0,,GdWo,,0,3,2007,WD ,Normal,116900,-93.612075,42.0384781,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1940,535327200,20,RL,70.0,13300,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,0.0,551.0,928.0,GasA,TA,Y,SBrkr,928,0,0,928,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,1956.0,Unf,1.0,252.0,TA,TA,Y,261,0,156,0,0,0,,,,0,6,2007,WD ,Normal,132000,-93.612252,42.038545,169,000200,2,53702.703703703686,67161.3,29098.536687631025,24.0,4613.23249739033,29098.536687631025,-0.015873015873015872,-0.018518518518518517,-0.001564974322214306,0.3240917782026769,0.014340344168260041,0.14627151051625242,0.3193116634799236,0.1959847036328872,0.03870967741935484,1.0,150214.0,154788.0,0.5900253592561285,0.896575821104123,1.0,0.07547169811320754,0.05101327742837177,0.04682040531097135,0.039832285115303984,0.055904961565338925,0.08595387840670858,0.07127882599580712,0.0496156533892383,0.0573025856044724,0.04682040531097135,0.07337526205450735,0.07407407407407406,0.05660377358490566,0.047519217330538085,0.04682040531097135,0.05520614954577218,0.037037037037037035,0.029350104821802937,1431.0,620.0
1941,535353050,20,RL,75.0,9532,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,595.0,Rec,354.0,156.0,1105.0,GasA,Gd,Y,SBrkr,1647,0,0,1647,1.0,0.0,1,0,3,1,TA,6,Min1,1,Fa,Attchd,1953.0,Fin,1.0,280.0,TA,TA,Y,225,0,0,0,0,368,TA,GdPrv,,0,2,2007,WD ,Normal,153000,-93.618606,42.034789,169,000200,3,63447.275862068964,70865.39957264958,32674.88374384236,22.0,4855.505920433825,32674.88374384236,-0.01680672268907563,-0.05130597014925373,0.4901728536642378,0.19372442019099587,0.03956343792633015,0.25375170532060026,0.43792633015006815,0.07503410641200543,0.02991452991452992,1.0,123280.0,126074.00000000001,0.6,0.9311701081612584,1.0,0.07669616519174041,0.050147492625368724,0.04228121927236971,0.037364798426745324,0.07276302851524091,0.11701081612586035,0.07964601769911504,0.07276302851524091,0.05506391347099312,0.057030481809242875,0.06784660766961652,0.07079646017699115,0.07177974434611603,0.029498525073746312,0.035398230088495575,0.024582104228121928,0.0127826941986234,0.02654867256637168,1017.0,468.0
1942,535353130,20,RL,,15783,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,292.0,Unf,0.0,632.0,924.0,GasA,TA,Y,SBrkr,924,0,0,924,0.0,0.0,1,0,2,1,TA,6,Typ,0,,Detchd,1952.0,Unf,1.0,420.0,TA,TA,Y,0,324,0,0,0,0,,MnPrv,Shed,400,6,2007,WD ,Normal,112500,-93.61975179999999,42.0347206,169,000200,3,63447.275862068964,70865.39957264958,32674.88374384236,22.0,4855.505920433825,32674.88374384236,-0.01680672268907563,-0.05130597014925373,0.4901728536642378,0.19372442019099587,0.03956343792633015,0.25375170532060026,0.43792633015006815,0.07503410641200543,0.02991452991452992,1.0,123280.0,126074.00000000001,0.6,0.9311701081612584,1.0,0.07669616519174041,0.050147492625368724,0.04228121927236971,0.037364798426745324,0.07276302851524091,0.11701081612586035,0.07964601769911504,0.07276302851524091,0.05506391347099312,0.057030481809242875,0.06784660766961652,0.07079646017699115,0.07177974434611603,0.029498525073746312,0.035398230088495575,0.024582104228121928,0.0127826941986234,0.02654867256637168,1017.0,468.0
